"W1","W2","A","Y"
2,1,4,37.1461897623043
3,1,2,36.5783635508021
3,0,5,40.8380407735514
3,1,5,39.3346986592795
1,0,5,37.8277342199451
3,1,2,36.581118906809
1,1,3,34.8072618483624
1,0,4,36.8505947284588
2,0,5,39.3264737298322
2,1,6,38.3975874796187
2,0,4,38.3355377690506
1,0,6,38.6724282708028
1,0,5,37.8274068678531
3,0,3,38.7034406887252
2,1,4,37.1613016042556
3,1,2,36.5846922060538
3,1,2,36.6013298489756
2,0,4,38.3458597609662
1,0,4,36.8691786956237
2,0,6,40.1799090688973
2,1,2,35.0783459153659
1,1,4,35.6566560379178
3,1,2,36.5722944509217
3,0,3,38.6843060579035
2,0,4,38.3560474310682
3,0,6,41.6660639866097
2,1,4,37.1674252166913
1,1,3,34.800486039081
2,0,4,38.3454482103062
1,0,6,38.6723953564989
3,0,5,40.8358914380914
2,0,2,35.6782591247734
2,1,3,36.3052162918711
2,1,4,37.15493464213
3,0,5,40.8288553643277
3,0,7,42.4312141990265
3,0,3,38.678864096248
2,0,4,38.3573154207737
2,0,4,38.3584469823349
2,1,4,37.148156738881
3,0,5,40.8299112382611
3,1,5,39.325097553342
1,1,4,35.6564981347192
1,0,3,35.6970330728764
3,1,2,36.5601505921686
1,1,7,37.3442077284301
2,0,5,39.3187559846066
2,0,4,38.3693444725204
2,0,4,38.3554778532374
1,0,6,38.6521219214766
3,0,4,39.8525899915702
2,0,4,38.3776444068216
1,0,4,36.854055946838
1,1,5,36.3306420031775
1,0,6,38.6793885181401
2,1,4,37.1780696485794
2,0,4,38.3486642763988
2,0,3,37.1874563590378
2,1,4,37.159001163777
3,0,4,39.8686111139755
3,0,6,41.6644040471306
1,0,6,38.6971113743165
2,0,6,40.1622670270869
2,0,4,38.3708712699635
1,0,4,36.873334030994
3,1,3,37.789431977477
3,1,1,34.5043495000916
1,0,5,37.8232695945439
3,0,3,38.68004662749
3,1,3,37.7814453818949
2,0,3,37.190579798418
1,0,4,36.8615923375303
3,1,3,37.8144742795648
2,0,5,39.3174212851644
2,0,5,39.3084699334287
2,1,3,36.2825729290136
1,0,4,36.8684658855529
3,1,2,36.5914158636832
2,0,4,38.3619370978795
3,0,3,38.6886620556293
3,1,1,34.4882997306287
2,0,6,40.2004534638444
3,1,2,36.6021089919298
1,1,5,36.335691357195
2,0,4,38.3599771558404
1,0,6,38.681142308641
2,1,2,35.0879230492591
2,1,3,36.3025723630652
1,0,2,34.1863390789975
2,1,3,36.3067105525081
1,0,5,37.8357802491163
2,0,4,38.3678673873829
3,0,2,37.1736728788345
1,0,4,36.852826717797
1,0,4,36.8469591037029
1,0,2,34.1860727941313
2,0,4,38.3611349267016
3,0,2,37.1747643475704
1,0,4,36.863422655956
1,0,2,34.1739003575087
1,1,4,35.6604439079101
2,1,3,36.303630451219
2,0,6,40.1799895615562
3,1,2,36.5720467405447
1,0,4,36.8579263716703
2,1,4,37.1745573400287
2,1,1,32.9855589148625
2,0,4,38.3577384489994
3,1,5,39.3300506820838
1,1,4,35.6522883423464
3,1,4,38.6645860327553
1,1,5,36.3230786939033
1,0,6,38.6539337964499
2,1,4,37.1807841455836
3,1,3,37.7990814006663
2,0,3,37.2021824666736
2,0,5,39.3348405015075
2,0,4,38.3701851211188
2,0,5,39.3225839353017
1,0,7,39.4376253522571
3,1,2,36.570865859711
2,0,2,35.6663240914796
3,1,3,37.7922020872699
2,1,4,37.1663628440569
3,0,5,40.8331014647161
3,0,7,42.4336205166912
3,0,4,39.8419267398335
3,0,4,39.8584973725657
1,0,4,36.8436102599636
3,0,6,41.6443968487793
3,0,3,38.6934578303213
2,0,4,38.3695262081074
3,0,2,37.1876056941823
3,0,3,38.711366856226
3,0,4,39.8446708814727
2,1,3,36.282242896411
1,1,2,33.5721013610043
2,0,3,37.2024885542972
1,1,4,35.6355530826801
3,0,1,34.7952503230651
2,0,4,38.3477684001804
2,0,4,38.3648539476636
3,0,5,40.8386543260103
1,0,6,38.6715859746476
1,0,5,37.8319914689776
3,1,3,37.7862992438243
3,0,5,40.8209942672385
3,1,2,36.5695252292884
3,0,4,39.847140150318
2,0,4,38.3445009342657
3,0,2,37.1901730175805
3,0,5,40.8188519177438
2,1,4,37.1557815004266
3,1,3,37.7901005858654
1,0,4,36.8665934711608
2,1,3,36.2858896481468
2,0,7,40.9399933703028
3,1,3,37.7918517242805
1,1,3,34.7933506996274
3,1,3,37.7867634115206
1,0,6,38.6461504102504
2,1,3,36.2988981562707
2,0,5,39.3297198941346
2,0,3,37.1803252723262
2,0,3,37.1842867042611
3,1,4,38.6661900406217
3,1,3,37.8140985759547
1,0,6,38.6785974169396
1,0,5,37.8245251964896
2,1,5,37.838870163292
2,0,5,39.3225721225262
2,1,4,37.1395260680759
1,0,6,38.6735859690765
2,0,6,40.1937270135449
3,0,5,40.8354438336029
1,0,7,39.4453158833605
2,0,6,40.177539768109
1,0,5,37.8367579117594
2,0,2,35.6942304999769
1,0,4,36.8483918909226
3,0,5,40.8210097695622
2,1,5,37.8400094512062
1,0,6,38.6669002519734
1,0,5,37.7988397676508
1,1,4,35.6655048216245
1,1,4,35.6701127137117
1,0,7,39.4417570651807
1,0,5,37.8317217311495
3,0,5,40.8319442601868
3,0,4,39.8464911676505
2,1,3,36.2875170726217
1,1,4,35.6464103520723
2,0,5,39.3280394803952
3,1,3,37.7904432858273
1,1,4,35.670830920049
1,1,4,35.6600985853848
3,0,3,38.7095916079446
2,1,4,37.1498929355137
3,1,3,37.7913309513087
3,0,3,38.7049708413167
1,0,5,37.8270822964742
2,0,3,37.1984372116454
3,0,5,40.8325986288044
1,0,3,35.6905470430146
1,0,5,37.8247397468619
3,1,2,36.5847945514762
1,0,5,37.8358730211139
1,0,6,38.6587887979579
1,0,5,37.838279771358
1,0,5,37.8267879854223
3,0,5,40.8063831531664
2,1,4,37.1531249613862
2,0,6,40.1657236967292
2,0,5,39.3270072537778
3,0,5,40.8487212310363
1,1,4,35.655082847541
3,0,5,40.8246013688345
2,0,2,35.6767798906094
3,1,3,37.7964471622229
2,0,4,38.3589652859152
3,0,2,37.1849054867566
3,0,4,39.8680955848829
3,0,3,38.6880830525915
3,1,2,36.5921701696184
1,0,5,37.8391495107731
1,0,2,34.1679475922616
2,1,4,37.1658183089899
3,0,4,39.8675413693142
2,0,5,39.3344154737976
1,0,5,37.8446992754765
2,0,5,39.338524182975
2,0,4,38.3657429892923
3,0,4,39.879817881052
3,0,6,41.6863615755565
2,0,3,37.1890207324839
3,1,3,37.8056795310641
3,0,3,38.690976985422
3,1,3,37.7985833581582
2,0,4,38.3505182982947
2,0,5,39.3245132609895
2,1,2,35.0682431628304
2,0,4,38.3533094216527
2,0,6,40.1746191827137
1,1,5,36.3341623574072
3,0,5,40.8207294231035
2,0,5,39.3252132411988
2,1,2,35.0733486361174
2,1,3,36.3165500595294
2,1,6,38.3837235573299
3,0,3,38.7120174749187
1,1,4,35.6553530141677
2,0,4,38.3496954779417
1,0,5,37.844291352637
2,0,6,40.1713411041196
3,0,3,38.6909067316557
1,0,5,37.8322064530625
3,0,5,40.8250815624864
2,1,1,32.9979237643777
3,0,2,37.162035344362
1,0,3,35.6970802400607
1,0,4,36.8736435366514
1,0,6,38.6794828777322
2,0,6,40.1758701756687
2,1,3,36.3119124117198
2,0,5,39.3296681769218
1,1,3,34.8070080120501
2,0,5,39.3372102828527
3,0,5,40.8232163429054
3,1,2,36.5838494112944
2,0,4,38.3530251741888
3,0,2,37.1723674553155
1,1,6,36.8619862118769
1,0,6,38.6719328216967
1,0,7,39.4204044852547
1,1,6,36.8699568169129
2,0,6,40.1723119710354
2,1,3,36.2883237921273
3,0,6,41.6750228411071
1,1,5,36.3315246878017
1,1,6,36.8808773714394
2,0,4,38.357609199218
2,0,4,38.3554917053524
3,0,4,39.8648009193151
1,1,4,35.6735126065327
2,0,4,38.3600837677527
2,0,5,39.3337203304454
3,0,6,41.6850552575478
3,0,2,37.1801054424712
3,1,3,37.8011590417788
1,0,6,38.6788645302913
1,1,3,34.8187976978733
1,1,6,36.8803507938442
2,0,4,38.3685173955485
1,0,7,39.4193651212165
2,0,2,35.6930391519158
3,0,5,40.8329273613998
1,0,5,37.8257076763494
3,1,3,37.8026143734315
2,0,5,39.3315005589395
1,1,2,33.5803165049166
1,1,6,36.873591745007
2,0,5,39.324208510878
3,0,1,34.7923020904257
1,1,6,36.8574569540787
1,1,4,35.6729595719839
2,0,5,39.3344934945762
2,0,5,39.3403824501653
1,0,7,39.4394178491021
2,1,4,37.1590454537034
3,0,4,39.8529693436377
2,0,5,39.3243251346267
1,0,6,38.672021113769
3,0,5,40.82176423943
3,0,4,39.8524164100365
3,1,4,38.6765672681028
1,1,4,35.6439060121763
3,1,4,38.6492419585728
2,0,3,37.1855658405663
3,0,5,40.8257964692831
2,0,4,38.3661277134156
3,0,4,39.8483117831768
1,1,6,36.8873498532187
2,1,4,37.1541425968119
2,1,4,37.1453906666449
1,0,6,38.673932375458
3,1,1,34.5048070930614
3,0,4,39.8735546756176
2,0,5,39.327244606088
1,0,4,36.8526492799543
1,0,4,36.8549552759401
1,0,7,39.4308577975941
3,0,3,38.6847921997321
3,0,4,39.839207498819
2,1,1,33.0040434502857
1,0,3,35.717438587749
3,0,5,40.8340304559283
1,0,6,38.6860045547364
2,1,3,36.3024868328901
3,1,1,34.4987566331298
3,1,3,37.8055806545954
2,1,2,35.0571440198254
1,0,6,38.6667350378512
2,1,2,35.0848483267384
3,0,6,41.6737209451947
2,0,4,38.3489835510302
2,1,4,37.1584678205521
3,0,3,38.6983876358231
2,0,5,39.3388386139869
2,0,5,39.339939153435
2,0,3,37.196838592792
1,1,5,36.3242766730872
2,1,2,35.0673669711533
1,0,4,36.8620759650645
3,1,2,36.5909376569847
2,0,5,39.3305892886925
3,1,1,34.492155940093
3,1,5,39.3237163958877
1,1,5,36.3142196510609
1,0,6,38.664818107912
1,0,4,36.8626124344655
2,1,4,37.1481262059232
2,1,5,37.8228189916164
1,1,6,36.8552100823354
1,1,4,35.675370173645
1,1,2,33.5828418435355
1,0,5,37.8368119592235
1,0,3,35.6876380058196
3,0,4,39.8598639940199
3,1,5,39.3416947345127
1,0,5,37.824900665433
1,0,7,39.4316116373837
3,0,6,41.6932562357274
3,1,5,39.3479565163706
2,0,5,39.3097865959911
1,0,6,38.6883817118328
2,0,4,38.3564547217233
2,0,2,35.6847284005297
2,0,6,40.1879044254267
2,0,4,38.3673699850877
2,1,2,35.0984068579208
2,1,3,36.2882345962682
1,0,4,36.8524393212278
3,0,5,40.8243247060468
2,0,2,35.6743274452172
2,0,4,38.3504987630573
1,0,4,36.851718895765
3,0,4,39.8526337525226
1,1,4,35.6478592240301
3,1,5,39.3385672552605
1,1,5,36.3217179975909
3,0,6,41.6776793355915
3,0,3,38.7077400594038
2,0,4,38.35365702077
3,0,4,39.8609053085263
1,0,3,35.706192462542
3,0,2,37.1791709721003
3,1,3,37.8018051034948
3,1,3,37.7840315290602
1,1,2,33.5818086986389
3,0,3,38.698694344268
1,1,6,36.8721931238325
3,1,5,39.3295322027177
2,0,5,39.3350444199054
2,1,2,35.0738883310683
3,0,6,41.6730773055544
3,1,3,37.7952839899584
1,1,4,35.6575260250508
3,0,3,38.67718472072
1,0,6,38.6807710046632
3,1,5,39.3341171270939
2,1,6,38.3875207625322
3,0,4,39.845436262865
1,0,7,39.4413770513
1,1,2,33.5923430962007
1,1,4,35.6707984174812
3,0,3,38.6973611410798
2,1,4,37.1668493605082
1,0,6,38.6872311048236
2,0,2,35.6955404421571
3,0,4,39.8694146908483
3,0,5,40.8176405094682
1,1,4,35.643314502604
1,0,5,37.8188582922832
1,0,5,37.8302918484622
1,1,4,35.67337505705
2,0,6,40.1633089864085
2,0,3,37.1890991436604
2,1,2,35.0823168902031
2,0,5,39.3447649714505
3,1,3,37.7912022545277
3,1,2,36.5710174200023
3,1,3,37.7930926641597
1,0,4,36.8733297339878
2,1,5,37.8376564502104
3,1,4,38.6513213469188
1,1,4,35.6575126461578
3,0,4,39.8491070413996
1,0,5,37.829959680577
1,0,6,38.6826634671126
2,0,7,40.9412109429032
1,0,5,37.8286954345626
1,0,5,37.8258798594537
3,0,4,39.8636591099165
3,0,3,38.7090726128136
3,1,4,38.6744419000911
2,1,5,37.8215327895463
3,0,6,41.6866069760706
2,1,4,37.1476447869913
1,0,4,36.8583094096503
3,0,2,37.156890787315
3,1,2,36.5878783210327
3,0,2,37.2068276987832
2,1,6,38.3832841923223
1,1,4,35.6603776223515
2,0,5,39.3366108554813
2,1,4,37.1453262178727
1,1,5,36.3210683861228
1,0,4,36.8632216223874
1,0,3,35.6861905009809
1,0,6,38.6654375211523
3,0,3,38.694179972388
3,0,2,37.1729809408123
3,0,3,38.6890670220586
3,0,3,38.7010374419098
1,1,4,35.6698646883203
1,1,3,34.8046939597623
1,0,5,37.8353626006249
3,1,4,38.6480859967332
3,0,5,40.8313415021054
2,1,2,35.0848466057229
2,0,6,40.1752437639581
3,0,4,39.8468973549483
3,0,5,40.8379542738057
1,1,4,35.6463947361321
1,1,3,34.8044840012487
1,0,6,38.6873162441753
1,0,5,37.8244394367226
3,1,3,37.7972812456941
2,0,5,39.3358527272201
2,0,3,37.1659355790567
3,0,6,41.6580429021436
2,0,4,38.3446771646743
3,0,5,40.8204060753495
2,0,6,40.1763706065673
1,1,3,34.7881348935658
1,0,5,37.8273117798699
1,1,5,36.3442116146135
2,0,3,37.1914424221951
1,1,2,33.5702665003947
2,0,6,40.1735938252215
1,0,4,36.8701383612753
1,0,5,37.8438299674805
3,0,7,42.4301690970016
1,0,5,37.822647708266
2,0,5,39.3288777654582
1,0,4,36.8678387665488
3,0,4,39.8673636482743
3,0,3,38.6815716889992
3,0,4,39.8627176757338
1,0,4,36.8695677699461
3,0,4,39.8664919156168
1,0,3,35.6911490922785
2,1,5,37.8115589626002
2,0,4,38.3593956096641
2,0,4,38.3640747082584
1,1,3,34.7957843661148
3,1,3,37.8070565122999
3,0,6,41.654346418005
2,1,2,35.0837348733619
3,1,2,36.5827922488962
2,1,5,37.8191701962342
1,0,3,35.6973065601156
3,0,3,38.6955794261278
1,1,4,35.6679645347028
3,0,3,38.7014412262785
1,0,6,38.6812099839343
1,1,5,36.3330814270584
1,1,3,34.8119923402022
3,0,4,39.8599851643777
3,1,4,38.6577537002253
2,1,4,37.1474935472587
1,0,6,38.6810418226594
1,0,6,38.6899569995554
1,0,4,36.855535505863
1,1,3,34.8124406858023
2,0,5,39.3290436472863
1,0,5,37.813441478922
2,1,3,36.2938537924665
3,0,4,39.86858178628
3,1,4,38.6557821433595
2,0,5,39.3377205838702
1,0,6,38.7017370009731
3,1,2,36.5787270928966
2,0,5,39.3270940408512
1,0,5,37.8540136684322
1,0,6,38.6570480536011
1,0,3,35.7044241317939
2,1,4,37.1725335329445
2,1,6,38.3699052419511
3,1,3,37.8067253962929
2,0,2,35.6866473981051
3,1,2,36.5866146598955
1,0,2,34.1865397167293
2,0,6,40.1698570693805
3,0,4,39.8749630960619
1,0,6,38.6790472607177
1,0,5,37.8329455766802
3,0,2,37.1784820465482
1,0,4,36.8415651619286
3,1,5,39.3362994055791
3,1,1,34.505942837723
1,0,5,37.819384596397
2,0,5,39.3223593386165
3,1,4,38.6727847588611
1,0,6,38.6661849045639
1,0,5,37.8132959898198
1,1,1,31.5126497492128
3,1,1,34.5132430088147
2,0,5,39.3330574136026
3,0,5,40.8329143934468
2,1,6,38.3889857033913
1,1,4,35.6822412076118
3,0,4,39.8814272463516
1,0,3,35.7183215329612
2,0,5,39.3293794426812
3,1,3,37.7931855932169
3,1,4,38.6439637355014
3,1,5,39.3231396530035
1,0,6,38.6854540437213
1,0,5,37.8198284970826
1,1,2,33.5837346840649
1,1,5,36.3453061256326
1,0,2,34.1809057680996
3,0,2,37.1662968561896
2,1,4,37.1609201950339
1,1,5,36.3319540690101
3,1,3,37.797585450912
1,1,6,36.8794050493498
3,1,4,38.6418577100549
3,1,3,37.7922005191032
3,0,5,40.821392831847
3,0,2,37.1863671500027
2,0,4,38.3615492641912
3,0,6,41.6711429021385
3,1,1,34.4990673639188
3,0,4,39.8709190427319
1,1,5,36.3366301855036
3,1,1,34.5044583773129
3,1,4,38.6714242864518
3,0,5,40.8264622703873
2,0,5,39.334271745849
2,1,2,35.0785938618285
2,0,2,35.6661323932928
3,0,5,40.8271430118896
3,1,2,36.5760123090912
3,0,4,39.8711765825013
2,1,3,36.302347387374
2,0,4,38.3503095975991
2,0,5,39.3379287328093
1,0,6,38.6722238495257
1,0,5,37.8340172500678
3,1,3,37.7772315077189
1,0,6,38.6692092098235
3,0,5,40.7864254127817
3,0,5,40.8203802120021
3,1,3,37.7933931311016
3,1,3,37.795622498568
2,0,4,38.3584085237645
1,0,3,35.7109514308438
1,0,4,36.8604577852643
1,0,2,34.1663005202486
1,0,6,38.6959857537168
2,0,5,39.3292041431061
2,0,7,40.9264816734688
1,1,4,35.6764803146331
1,0,5,37.8406123070744
3,0,2,37.1633856706438
2,0,5,39.3486456499309
2,1,3,36.2938410148713
3,0,2,37.1700294233779
1,0,5,37.8260698570461
1,0,5,37.8315521963976
2,0,6,40.1581616038451
1,0,4,36.8594192131904
3,0,3,38.6897016106309
1,1,3,34.8056946575817
2,0,6,40.1865700077455
2,1,4,37.1595004962997
2,0,3,37.1783539091536
1,0,5,37.8225237214251
1,0,3,35.6946657317524
1,1,3,34.8030798921097
1,1,3,34.7884837377016
1,0,4,36.8750372941204
3,0,3,38.6898328287771
1,1,3,34.7967370772456
1,1,4,35.6504812784197
1,0,6,38.679137286674
2,1,4,37.1538583443072
3,0,3,38.6845595630563
1,0,3,35.6860927498437
3,1,3,37.7943830381111
2,1,3,36.3048621209137
1,0,6,38.6784949473918
2,0,3,37.1969830427796
2,1,5,37.845808350093
2,0,2,35.69542028043
1,0,3,35.6949202614918
3,0,1,34.8033200074197
1,1,5,36.3331726229025
3,0,5,40.8306144417213
1,0,6,38.6827893458524
2,0,5,39.330825683154
2,0,6,40.1917207019
3,0,5,40.8251887707596
1,0,5,37.8279018238371
1,0,6,38.6717280921161
3,0,4,39.8549919818255
3,0,7,42.4351292008229
3,1,6,39.8789512824064
3,0,3,38.6920530312897
3,0,6,41.6723645693717
2,0,6,40.1585338342907
1,1,5,36.3269618462551
1,0,4,36.8521835246545
3,1,4,38.6752154531552
3,0,6,41.6783937666024
3,0,5,40.8514785290062
1,0,5,37.8249003791369
3,0,4,39.8634882245502
3,0,5,40.8300908120224
1,0,5,37.8077170980776
3,1,4,38.6658916557295
3,1,4,38.6407641205852
2,1,2,35.0955380921005
3,0,2,37.190201275776
3,0,1,34.7882638312328
2,0,4,38.3460005640331
1,1,4,35.6519263516319
1,1,3,34.8001910577062
2,1,3,36.298588880039
2,1,3,36.2812180624205
1,0,6,38.6656687181024
2,0,5,39.3149469156354
3,1,4,38.6397973615382
1,0,5,37.8299177315928
1,1,3,34.792209551841
2,1,3,36.2954174709556
1,0,3,35.6996201881923
1,1,7,37.3397070445768
1,0,3,35.7027790091943
3,0,4,39.8509517189342
3,1,4,38.6387969300093
1,0,5,37.8381312895696
1,0,7,39.4250882073751
2,0,3,37.1899821206322
2,1,2,35.0663612941949
3,1,3,37.8101635814885
2,0,6,40.1691306926087
2,0,5,39.3212133030636
3,0,3,38.6936821902528
2,1,6,38.393787906714
3,0,5,40.8248405239008
2,0,6,40.17010417832
3,0,2,37.1811832098552
2,1,2,35.0889457193463
2,1,3,36.3005215810776
2,1,3,36.3043433724648
1,0,4,36.8676523858567
1,1,2,33.5678399080292
3,0,3,38.6912538813444
2,0,5,39.3197504148838
3,0,4,39.857697607559
3,0,4,39.8671329233417
2,0,5,39.331486519208
1,1,4,35.6502010236323
3,1,5,39.3107218918557
2,0,5,39.3099169384349
1,1,4,35.6660307311365
3,0,5,40.8298663318538
3,0,3,38.6875543376233
3,0,5,40.8151267824575
3,0,4,39.8517963145391
2,1,4,37.1611109141906
3,1,4,38.6686887821449
1,1,3,34.7977460721185
3,1,4,38.6602517703779
3,0,5,40.8117912020363
2,0,2,35.6702694947606
1,0,6,38.69407296972
1,0,4,36.8632363163084
3,1,4,38.6775077973349
1,0,4,36.8602451146774
1,0,5,37.8293083956382
2,0,4,38.3664674517056
2,0,6,40.1684775735276
1,0,4,36.8443015026457
2,1,5,37.8361397473285
1,1,5,36.3583728978116
1,0,3,35.6784690011318
3,1,3,37.7964541735439
3,0,5,40.8224849624704
2,0,4,38.3702950360079
3,0,5,40.8413289350544
2,0,4,38.3796200080351
2,1,3,36.3130213901514
3,0,4,39.8510629534283
2,1,2,35.0815534509321
1,0,4,36.8712183377142
3,1,5,39.322504095969
3,0,5,40.8356540284426
2,0,5,39.3270001595099
2,1,3,36.2813345409519
1,0,3,35.7044936907827
2,1,4,37.1487588671953
2,0,6,40.1745121601548
1,0,5,37.8413508913012
1,0,5,37.818338870829
1,1,4,35.6560311878725
3,0,4,39.872453266339
3,1,2,36.5646041246206
3,0,2,37.1794554089734
1,0,6,38.6702072299525
1,1,4,35.6552630091735
1,0,4,36.8673098691136
1,1,5,36.3303825198116
2,1,4,37.1689119094481
1,0,5,37.8290261214641
3,0,3,38.6891678862423
2,0,5,39.3381402166846
1,0,4,36.8615976806153
2,1,3,36.294270752667
1,1,6,36.8533455029458
1,0,4,36.8593331151101
3,0,4,39.8777882183596
2,1,4,37.1415877589465
2,1,1,32.9971561577413
3,1,2,36.5574869693063
1,0,4,36.8871798485059
3,0,4,39.8709478188057
2,0,5,39.3252750272275
1,1,3,34.7810944917059
1,1,4,35.6710258451739
2,1,6,38.3904110280263
3,0,4,39.8742450401358
3,0,3,38.6990092165111
3,0,3,38.6847394773284
1,0,7,39.4238033034282
1,1,5,36.3489777782979
1,0,4,36.8642652335544
3,1,5,39.3280081673839
1,0,4,36.8489776477574
2,0,4,38.3545235790738
1,0,7,39.4439618381587
3,1,5,39.3103475391315
3,0,4,39.8519695782918
2,1,4,37.1575480526355
3,1,3,37.8169226948853
2,0,4,38.3694227506038
1,0,5,37.8359621753474
2,1,5,37.8338599802325
1,0,5,37.819704218391
1,1,5,36.3293390400999
3,1,3,37.7870517524771
2,0,4,38.3626374866461
2,0,4,38.3668316261481
3,1,3,37.7879548529524
2,0,3,37.1845364322684
2,0,4,38.368791318263
3,1,4,38.6544726408934
1,0,6,38.6824139077926
1,0,4,36.866891021037
2,0,4,38.346437115108
3,1,3,37.786635679002
3,1,1,34.4961582946806
3,0,5,40.8255581704948
1,0,4,36.8514421198199
3,0,4,39.8564012611994
3,0,5,40.8299233943815
3,0,3,38.6868690653334
3,0,3,38.7162300899391
2,0,4,38.3653742090949
2,0,4,38.3745417339581
2,0,4,38.366805431716
2,0,3,37.1941281584583
3,0,2,37.1885035685913
2,0,4,38.3516815902905
3,0,5,40.8215086584246
3,0,6,41.6647278115987
1,0,1,31.7902296389017
3,1,2,36.5760457604759
2,1,5,37.849505109728
2,0,6,40.1690445055666
2,0,4,38.3707969909867
2,1,5,37.8171318529346
1,0,6,38.6447637421341
2,0,5,39.3366258564919
2,0,4,38.35840035152
3,0,2,37.1978801637732
1,0,7,39.4240118917351
2,0,3,37.2037001103133
1,1,4,35.6336193320466
3,1,3,37.8230126581808
1,0,5,37.8301594028387
3,1,3,37.7829065947745
1,0,6,38.6783484848164
1,0,4,36.8598692066871
2,0,4,38.3715717807607
1,0,5,37.8210876064297
2,0,3,37.1817522807846
3,0,5,40.8382699796976
1,0,5,37.8314241423035
3,0,4,39.8518997339035
3,0,5,40.8101427889781
3,0,5,40.8299797859422
1,0,2,34.1784611839211
3,0,2,37.1821457821324
3,1,3,37.7922593626933
3,0,3,38.6977569970541
1,0,5,37.8310429341911
1,1,2,33.5639351664962
1,1,3,34.7874720800083
1,0,3,35.6993544682529
3,0,5,40.8390481048481
3,0,5,40.8314414970841
3,1,3,37.7889045438125
3,1,5,39.334258429162
3,0,5,40.8168929044949
1,1,4,35.664333306257
3,1,3,37.800309695701
3,0,3,38.71714399266
2,0,2,35.6724390392333
2,0,5,39.3270300839858
1,0,6,38.6825781664584
2,0,7,40.9418659362206
2,1,4,37.1632303418957
1,1,5,36.3328527264658
3,1,3,37.7991058225982
2,0,6,40.1827974472153
3,0,4,39.8517863153249
2,1,5,37.8252240951317
3,1,4,38.6623129293064
2,0,4,38.3810001040414
1,0,4,36.8631642878313
3,0,4,39.859765466473
1,0,5,37.8222240552192
3,1,4,38.650223794214
1,1,5,36.328303498076
2,0,6,40.1612738104722
2,0,4,38.3670411208933
2,0,2,35.6833423471641
2,0,1,33.305720734147
1,0,5,37.8229513347295
3,0,4,39.8557373827622
3,1,2,36.5782438679309
2,0,4,38.3734413843359
2,0,5,39.3312072527731
2,0,4,38.3711672266902
3,0,4,39.8879349533639
1,1,5,36.3332839631763
1,0,5,37.8159192229345
3,1,2,36.5890674593687
1,1,3,34.7771612955706
3,0,6,41.6616280848929
2,1,4,37.1725238804229
3,0,5,40.8332022939821
3,0,3,38.6900390872105
1,1,3,34.7921876958624
1,1,6,36.8771466464551
2,1,4,37.1554197160702
3,1,4,38.657316340359
1,0,2,34.1823950787945
1,0,2,34.1844802222313
2,0,5,39.3362750594277
3,0,3,38.7072078906028
2,0,7,40.9331531038078
3,0,3,38.704543623997
2,0,5,39.3184080993183
1,0,4,36.8423479258001
3,1,4,38.6486852699958
3,1,3,37.8141053298642
3,0,4,39.8511059398264
2,0,5,39.335621839778
2,0,4,38.3773938729552
3,1,4,38.648595798971
3,0,4,39.860391977838
2,0,4,38.3646008616653
2,0,2,35.6687175186914
2,1,3,36.3059080945535
2,0,5,39.3233747118407
3,1,2,36.5775510913768
1,0,6,38.6792735493569
3,0,4,39.8546064482436
2,0,4,38.3645412564571
3,1,3,37.7877605377586
3,0,5,40.8307896702613
3,0,3,38.682940544745
1,0,6,38.6636083952154
2,0,5,39.3215519634907
2,0,5,39.3351319256857
2,0,6,40.1624784079433
2,0,4,38.359589616446
1,0,5,37.8340411189641
1,0,5,37.8391673760168
1,0,5,37.8224692950165
3,0,6,41.6757019579264
1,0,3,35.7012803373059
2,0,4,38.3614885551155
1,0,4,36.8467099851649
2,1,4,37.1637910819625
2,0,5,39.3318926385763
1,0,4,36.8540091632433
1,1,3,34.7917751193702
3,0,3,38.6875057767288
1,0,5,37.835586107855
3,0,4,39.8552773778462
3,1,3,37.7955163367858
2,0,4,38.3615763319547
3,0,5,40.8340682012206
3,0,4,39.860044632258
2,0,4,38.3703353478601
3,1,4,38.6772827726385
2,0,3,37.1959087292556
1,1,5,36.3280895716157
3,1,4,38.6512017360696
1,0,5,37.8256954566687
3,0,3,38.7035421874355
3,0,4,39.8481287344798
2,0,5,39.3330296470471
2,0,6,40.1975324447172
2,0,2,35.6908175613325
3,0,4,39.8472365758998
3,0,5,40.8306614673484
1,1,4,35.6692158570003
2,0,4,38.3549358692883
2,0,4,38.3693417183633
1,1,5,36.3348513017991
2,1,4,37.1650272033924
1,0,5,37.8264400360329
1,1,5,36.3320002265721
3,1,3,37.7824349722086
1,0,5,37.8220400873142
3,1,2,36.5624158340864
1,1,4,35.6588266422419
3,1,2,36.5652229787928
3,1,2,36.5760082831764
1,1,3,34.8063025612972
3,0,4,39.8562296385193
3,1,1,34.5080644800281
3,0,3,38.70252505811
3,0,5,40.8259878588035
3,0,3,38.6836576571828
1,0,6,38.6701334507719
3,0,5,40.8346046048168
3,1,2,36.5791047877603
2,0,6,40.1699671184059
1,0,5,37.8285148909167
1,0,4,36.8594343572473
2,1,2,35.0921424365625
2,0,5,39.3226888943882
2,0,4,38.3744014172168
2,0,4,38.370036990987
3,0,6,41.6852529950699
1,1,6,36.8866556168252
1,1,4,35.6744601346512
2,0,6,40.1770570583281
1,1,5,36.3214669405078
